ID_plot,TLU,ID_plot_cor,Key,X,Y,dead_1h,dead_10h,dead_100h,dead_1000h_old,dead_1000h_fresh,dead_1000h,duff,litter,herbs,shrubs,dead_1h_total,herb_height,shrub_height
211707,B2,211707,211707,30.2635087699745,50.3213459165736,0.6177668705280001,3.0966270599314285,3.5846453540571424,0,0,0,38.93180327868853,4.132467532467532,0.03375000000000001,4.4775,4.750234402995533,0.421875,24.875
210805,C2,210805,210805,30.2594166561448,50.3254898353783,1.15831288224,5.911742568959999,7.841411712000001,4.378968,0,4.378968,8.064770642201834,5.061511627906977,0.016450000000000003,10.580625000000001,6.219824510146977,0.205625,30.906250000000004
214014,C2,214014,214014,30.3141289082175,50.3010938638968,0.8408493515520002,2.7916562131199996,0.5227607808,0,0,0,8.785,3.3861176470588235,0.024050000000000002,14.68125,4.226966998610823,0.300625,80.03125
215406,C2,215406,215406,30.310886093913,50.2992375272513,0.8339852752128001,2.561755113215999,6.273129369600001,19.064224800000005,0,19.064224800000005,12.377064220183486,4.190776699029126,0.20850000000000002,13.7925,5.024761974241926,2.6062499999999997,73.46875
215417,B2,215417,215417,30.3083463980352,50.2963545934149,0.7619124736512,7.094091082751999,3.7638776217600007,5.028480000000001,9.6546816,14.683161600000002,13.838490566037734,4.332710280373831,0.16335000000000002,1.2521250000000002,5.094622754025031,2.041875,4.51875
217116,B2,217116,217116,30.3093144048192,50.2924978811734,0.70785787248,7.3896782112,14.8986822528,0,0,0,70.5,9.981132075471699,0.15100000000000002,3.7035000000000005,10.688989947951699,1.8875,20.575
218703,B2,218703,218703,30.3108006709357,50.2901773953825,0.83655930384,6.404387783039998,18.819388108800005,5.091336,3.017088,8.108424,34.80333333333333,3.9962025316455696,0.38650000000000007,6.187500000000001,4.832761835485569,4.831250000000001,32
218712,C2,218712,218712,30.3076458706858,50.2880031469382,0.9652607351999999,5.172774747839998,8.625552883200001,0,0,0,6.36392523364486,3.667472527472527,0.4499,6.48,4.632733262672527,5.62375,33
218610,C2,218610,218610,30.3039860121894,50.2886948785301,0.9652607351999999,4.9264521407999995,10.193835225599999,0,0,0,13.308636363636364,4.4892,0.39625000000000005,9.16875,5.4544607352000005,4.953125,50.9375
217002,B2,217002,217002,30.3018276509475,50.2955166161611,1.055351737152,4.68012953376,7.057270540799999,4.022784000000001,0,4.022784000000001,25.04264516129032,5.221647058823529,1.4160000000000001,11.385,6.276998795975529,17.700000000000003,63.25
550707,B2,550707,550707,30.1108531310247,50.204158888216,0.7516163591424001,2.561755113215999,8.782381117439998,5.229619200000001,0,5.229619200000001,55.814338235294116,6.346153846153846,0.51125,0.6975,7.097770205296246,6.390625,2
550502,B2,550502,550502,30.0968635897606,50.2034043261389,0.609186775104,2.7916562131199996,8.886933273599999,2.6818560000000007,2.545668,5.227524000000001,20.433027522935777,2.5164556962025317,0.55275,4.413375,3.1256424713065316,6.909375000000001,24.1125
533528,B2,533528,533528,30.0609158091842,50.2639268080707,2.329495907616,2.2169034633599995,0.7841411711999999,0,6.788448000000001,6.788448000000001,11.376623376623376,2.21264367816092,0.08375,0.45000000000000007,4.542139585776919,1.046875,2.125
554722,B2,554722,554722,30.1461128588637,50.1956582771745,1.6087678920000001,2.70954867744,0.7841411711999999,0,0,0,5.536666666666666,4.714074074074074,0.38695,1.4388750000000001,6.3228419660740744,4.836875,7.906250000000001
525610,B2,525610,525610,30.072448407191,50.2861741945983,1.055351737152,4.68012953376,2.3524235136000007,0,0,0,8.346813725490195,3.747528517110266,0.0014999999999999998,3.875625,4.802880254262266,0.01875,21.43125
558212,B2,558212,558212,30.1483931784558,50.1882005274266,1.8018200390400003,0.98529042816,0,0,0,0,7.391304347826086,3.5313901345291483,0.11770000000000003,3.166875,5.333210173569149,1.4712500000000002,15.40625
534202,C2,534202,534202,30.0498331763647,50.2606642094443,1.48006646064,1.4779356422399998,4.704847027200001,6.2856000000000005,0,6.2856000000000005,19.84561403508772,3.2516129032258068,0.35050000000000003,0.8099999999999999,4.731679363865807,4.3812500000000005,4.5
558217,B2,558217,558217,30.1513113484775,50.1902400747484,1.2046453975295999,0.197058085632,0,0,0,0,9.973880597014926,4.654879328436516,0.22150000000000006,0.30712500000000004,5.859524725966116,2.7687500000000003,1.69375
533802,B2,533802,533802,30.0215115244894,50.2563327224761,1.6602484645440003,1.97058085632,1.5682823423999999,5.672754,0,5.672754,14.902366863905327,2.5821917808219177,0.18825000000000003,3.798,4.242440245365918,2.3531250000000004,21.1
533807,B2,533807,533807,30.0239055009437,50.2532448534566,1.3384948861439998,2.4632260703999997,3.1365646847999997,0,0,0,12.215315315315317,2.299421965317919,0.49460000000000004,0.028124999999999997,3.637916851461919,6.1825,0.15625
534703,B2,534703,534703,30.0269921230202,50.2512816199619,1.3384948861439998,0.7389678211199999,0,0,0,0,22.68018018018018,2.6516129032258067,1.2925,0.5062500000000001,3.9901077893698065,16.15625,2.8125
534801,B2,534801,534801,30.0308429150939,50.2519475297736,1.2046453975295999,0.9852904281599999,0,0,0,0,30.88484848484848,4.437007874015747,0.47000000000000003,0.097875,5.641653271545347,5.875,0.54375
534001,B2,534001,534001,30.0355573522129,50.2575207891398,1.325624743008,0.7389678211199999,3.1365646847999997,0,0,0,21.66792452830189,2.678813559322034,0.6455000000000001,1.67625,4.004438302330033,8.06875,8.90625
533419.1,B2,533419,533419,30.051402675156,50.2628596712038,1.8018200390400003,0.98529042816,0,0,0,0,35.3075,4.570129870129869,1.0775,2.46375,6.371949909169869,13.46875,13.6875
534402,C2,534402,534402,30.0644389860806,50.2628559309138,1.6859887508160003,2.4632260703999997,3.1365646847999997,18.165384000000003,0,18.165384000000003,12.533333333333331,4.045977011494253,0.9562500000000002,1.513125,5.731965762310254,11.953125,8.40625
554724.N1,B2,554724,554724,30.1473994103083,50.1961806080335,1.4028456018239999,3.4485164985599996,4.704847027200001,0,0,0,37.714285714285715,3.808948004836759,0.49375,3.5325,5.211793606660759,6.171875,16.375
556507.N2,C2,556507,556507,30.1327603716114,50.190358343538,0.832269256128,0.65686028544,1.5682823424000003,0,0,0,9.729155313351496,2.226900584795321,1.55625,5.563125,3.059169840923321,19.453125,30.90625
538301,B2,538301,538301,30.1017655054553,50.2518370976991,0.6692474430719999,0.6158065175999999,1.5682823423999999,0.031428000000000005,0.023571,0.054999000000000006,19.8,3.997183098591549,1.7625000000000002,2.986875,4.666430541663549,22.03125,14.84375
541305.N3,C2,541305,541305,30.1097956072407,50.2425515128812,1.1016842524416002,0.197058085632,0,0,0,0,6.394495412844037,4.150943396226415,1.5525,2.649375,5.252627648668016,19.40625,14.71875
541301.1,B2,541301,541301,30.1038646680886,50.2425854892337,2.149313903712,2.9558712844799997,1.5682823423999999,0,0,0,27.513416666666664,4.679279279279279,1.6335000000000002,0.568125,6.828593182991279,20.41875,3.15625
541203,B2,541203,541203,30.0998382210775,50.240284798394804,1.570157462592,2.2169034633599995,0.7841411711999999,0,0,0,25.801010101010103,6.430434782608695,0.645,2.32425,8.000592245200695,8.0625,12.7125
542609,B2,542609,542609,30.1032414285853,50.2364813172865,1.1119803669504003,1.1823485137919998,1.8819388108800004,0,0,0,20.244274809160302,3.528571428571429,1.7800000000000002,2.176875,4.640551795521829,22.25,12.09375
556710,B2,556710,556710,30.1512659383745,50.1942816154376,2.05922290176,2.2169034633599995,5.4889881983999995,0,0,0,33.76873265494912,8.362756952841595,0.0997,0.06300000000000001,10.421979854601595,1.24625,0.35000000000000003
